age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,predicted_deposit,probability,predicted_proba,actual_deposit
23,student,single,university.degree,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.7274314693701704,0.7274314693701704,0
33,unemployed,married,basic.9y,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.6009656907219577,0.6009656907219577,1
30,admin.,single,university.degree,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,1,0.6745099113021875,0.6745099113021875,0
37,services,married,basic.6y,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6591517518631401,0.6591517518631401,0
58,blue-collar,divorced,basic.4y,no,no,cellular,aug,fri,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,0.9223235023389005,0.9223235023389005,1
71,blue-collar,divorced,basic.4y,no,no,cellular,aug,thu,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,1,0.9418335324692052,0.9418335324692052,0
29,blue-collar,married,high.school,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,1,0.7598122733836732,0.7598122733836732,0
51,services,married,high.school,yes,no,cellular,sep,tue,1,3,1,success,-3.4,92.379,-29.8,0.77,5017.5,1,0.9659074525709533,0.9659074525709533,0
35,entrepreneur,married,high.school,no,no,cellular,sep,tue,2,999,0,nonexistent,-3.4,92.379,-29.8,0.819,5017.5,1,0.9237253000269251,0.9237253000269251,0
26,student,single,university.degree,yes,no,cellular,apr,thu,4,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,1,0.9073043512287347,0.9073043512287347,0
38,technician,single,professional.course,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,1,0.7750638333651217,0.7750638333651217,0
50,blue-collar,divorced,basic.9y,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6547768868278883,0.6547768868278883,0
55,admin.,married,high.school,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0.7407314672874847,0.7407314672874847,0
29,blue-collar,married,basic.6y,no,yes,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0.7613620166518258,0.7613620166518258,0
27,admin.,married,high.school,no,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,1,0.7076368017656814,0.7076368017656814,0
22,student,single,high.school,no,no,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,1,0.8932103163678574,0.8932103163678574,0
33,technician,married,professional.course,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.722906420875569,0.722906420875569,0
29,blue-collar,married,high.school,yes,no,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.678728535890532,0.678728535890532,0
41,management,married,university.degree,yes,no,cellular,may,fri,5,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,1,0.7358954030274455,0.7358954030274455,0
44,admin.,married,university.degree,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,1,0.682880317333248,0.682880317333248,0
32,blue-collar,married,basic.9y,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1,0.7205084209728381,0.7205084209728381,0
59,self-employed,married,university.degree,yes,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,1,0.78774698202454,0.78774698202454,0
38,technician,married,university.degree,no,no,cellular,mar,tue,1,999,0,nonexistent,-1.8,92.843,-50.0,1.687,5099.1,1,0.9364649466365685,0.9364649466365685,1
34,technician,married,professional.course,yes,no,cellular,nov,tue,4,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,1,0.935697509930597,0.935697509930597,1
35,technician,single,high.school,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.6484291779982045,0.6484291779982045,1
30,admin.,single,university.degree,no,no,cellular,jun,tue,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,1,0.9244039124113693,0.9244039124113693,1
30,technician,single,professional.course,yes,no,cellular,jul,mon,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.5934137561175779,0.5934137561175779,0
36,admin.,single,high.school,yes,no,cellular,jun,tue,1,999,1,failure,-2.9,92.963,-40.8,1.206,5076.2,1,0.9048089547378958,0.9048089547378958,0
43,admin.,married,basic.9y,no,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6620816059435126,0.6620816059435126,0
35,blue-collar,married,basic.9y,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.673708239393117,0.673708239393117,0
29,services,married,high.school,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.6025796107886263,0.6025796107886263,0
37,technician,single,university.degree,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5912167128675705,0.5912167128675705,0
54,retired,divorced,basic.4y,no,yes,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6580320259891216,0.6580320259891216,0
67,retired,married,basic.4y,no,no,cellular,oct,thu,2,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,1,0.9326765802159368,0.9326765802159368,0
54,admin.,married,university.degree,no,yes,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.379,-29.8,0.803,5017.5,1,0.9233619287325019,0.9233619287325019,0
52,admin.,married,university.degree,yes,yes,cellular,jul,thu,1,999,0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6,1,0.9418335324692052,0.9418335324692052,1
37,blue-collar,married,basic.6y,no,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.7164836434106078,0.7164836434106078,1
35,technician,married,high.school,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6907743899504668,0.6907743899504668,1
24,student,single,university.degree,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1,0.6258472213129905,0.6258472213129905,0
31,technician,single,high.school,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.618347337878904,0.618347337878904,1
43,admin.,married,university.degree,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.6842665323569679,0.6842665323569679,1
32,blue-collar,married,basic.6y,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.6202580407472253,0.6202580407472253,0
48,unemployed,married,professional.course,yes,no,cellular,may,wed,1,6,2,success,-1.8,93.876,-40.0,0.682,5008.7,1,0.9659074525709533,0.9659074525709533,1
28,management,married,high.school,no,no,telephone,jun,tue,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.6025796107886263,0.6025796107886263,0
47,admin.,married,high.school,yes,no,cellular,aug,wed,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.6146224779916655,0.6146224779916655,0
46,self-employed,married,university.degree,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.6261976179227409,0.6261976179227409,0
33,blue-collar,married,basic.9y,no,no,telephone,jun,tue,7,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.5962032743365765,0.5962032743365765,0
29,admin.,married,basic.6y,no,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1,0.787912074654451,0.787912074654451,0
27,entrepreneur,married,professional.course,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.498,5099.1,1,0.8551320977820027,0.8551320977820027,0
60,retired,divorced,basic.4y,no,no,cellular,apr,tue,4,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,1,0.920119251489723,0.920119251489723,1
35,services,single,high.school,yes,yes,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.7046891556999445,0.7046891556999445,0
25,admin.,single,university.degree,yes,no,telephone,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.9317590656992754,0.9317590656992754,1
35,housemaid,divorced,basic.9y,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6920728952254264,0.6920728952254264,0
30,services,single,high.school,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.6206830069469604,0.6206830069469604,0
36,blue-collar,married,basic.9y,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6591517518631401,0.6591517518631401,0
28,technician,divorced,university.degree,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6237614360087824,0.6237614360087824,0
30,admin.,single,university.degree,no,yes,cellular,oct,thu,1,999,1,failure,-3.4,92.431,-26.9,0.733,5017.5,1,0.9312785552245099,0.9312785552245099,0
38,technician,single,high.school,yes,yes,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.6422054931032624,0.6422054931032624,0
49,management,single,university.degree,yes,yes,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,1,0.7300294980051965,0.7300294980051965,0
35,technician,married,professional.course,yes,no,cellular,aug,mon,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.6031272394007339,0.6031272394007339,0
32,services,single,high.school,no,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,1,0.7138190820983148,0.7138190820983148,0
42,self-employed,married,university.degree,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6285449158762102,0.6285449158762102,0
83,retired,married,professional.course,yes,no,cellular,oct,fri,2,4,1,success,-3.4,92.431,-26.9,0.752,5017.5,1,0.9659074525709533,0.9659074525709533,1
35,admin.,married,university.degree,no,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.708402119448831,0.708402119448831,0
33,admin.,married,university.degree,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6467533449614739,0.6467533449614739,0
34,admin.,married,high.school,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.5978577924212466,0.5978577924212466,1
38,admin.,married,high.school,yes,yes,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.9323057169675012,0.9323057169675012,1
56,services,divorced,high.school,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6585387441324758,0.6585387441324758,0
27,admin.,single,university.degree,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6523629439244768,0.6523629439244768,0
37,technician,single,university.degree,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.7053622495064916,0.7053622495064916,0
36,self-employed,married,basic.9y,yes,yes,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,1,0.706357273494347,0.706357273494347,1
35,technician,married,professional.course,no,no,cellular,aug,fri,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.6301787594632648,0.6301787594632648,0
83,retired,married,basic.9y,yes,yes,cellular,may,fri,1,3,3,failure,-1.8,92.893,-46.2,1.259,5099.1,1,0.8932176938682755,0.8932176938682755,0
27,services,married,high.school,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.7135494598003302,0.7135494598003302,0
66,technician,married,professional.course,yes,no,telephone,aug,wed,2,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,1,0.8602316872865892,0.8602316872865892,0
33,entrepreneur,married,university.degree,no,yes,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,1,0.5987428814865948,0.5987428814865948,0
39,admin.,married,high.school,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6591517518631401,0.6591517518631401,0
34,unemployed,single,university.degree,no,no,cellular,nov,fri,5,999,1,failure,-3.4,92.649,-30.1,0.716,5017.5,1,0.9312785552245099,0.9312785552245099,1
31,blue-collar,married,basic.9y,no,no,cellular,apr,tue,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,1,0.7588102052628077,0.7588102052628077,1
59,technician,married,professional.course,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,1,0.8125534613945855,0.8125534613945855,0
39,blue-collar,married,basic.9y,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6586570566993618,0.6586570566993618,0
38,blue-collar,divorced,basic.9y,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6630437797988491,0.6630437797988491,1
30,self-employed,single,university.degree,yes,no,cellular,sep,tue,1,999,0,nonexistent,-3.4,92.379,-29.8,0.788,5017.5,1,0.9233619287325019,0.9233619287325019,1
29,blue-collar,married,basic.6y,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,1,0.6083587379042622,0.6083587379042622,0
35,admin.,married,university.degree,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6685414160995126,0.6685414160995126,0
25,management,single,university.degree,no,no,telephone,sep,tue,1,999,0,nonexistent,-1.1,94.199,-37.5,0.877,4963.6,1,0.6525884553215807,0.6525884553215807,0
43,admin.,married,university.degree,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.657854493705555,0.657854493705555,0
51,services,married,high.school,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.6850016160703158,0.6850016160703158,0
36,admin.,married,university.degree,no,no,cellular,oct,fri,1,999,2,failure,-3.4,92.431,-26.9,0.739,5017.5,1,0.9225047557639846,0.9225047557639846,1
50,blue-collar,married,basic.9y,no,no,cellular,oct,wed,1,8,3,failure,-3.4,92.431,-26.9,0.74,5017.5,1,0.948273990611277,0.948273990611277,1
46,management,married,university.degree,no,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.6214622896140197,0.6214622896140197,0
40,admin.,married,basic.9y,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6132899481111438,0.6132899481111438,0
58,housemaid,single,professional.course,yes,no,cellular,apr,mon,1,6,1,success,-1.8,93.749,-34.6,0.642,5008.7,1,0.9653267785724896,0.9653267785724896,0
37,technician,divorced,professional.course,no,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6705245755610791,0.6705245755610791,1
66,retired,married,basic.4y,no,no,cellular,aug,wed,2,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2,1,0.9183327438085104,0.9183327438085104,1
32,student,single,university.degree,no,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.6777397492045513,0.6777397492045513,0
33,admin.,single,university.degree,yes,yes,cellular,may,fri,3,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,1,0.6465556380511668,0.6465556380511668,1
31,technician,single,professional.course,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6063458467474736,0.6063458467474736,0
39,housemaid,married,basic.4y,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.5994911916931581,0.5994911916931581,0
57,services,married,high.school,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,1,0.7839823174237636,0.7839823174237636,0
28,services,married,high.school,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.7435641222753945,0.7435641222753945,0
49,entrepreneur,married,basic.4y,no,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.6131619715593861,0.6131619715593861,0
40,blue-collar,divorced,basic.9y,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6505245300731649,0.6505245300731649,0
34,admin.,single,high.school,yes,no,cellular,jul,fri,5,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.7220307847788003,0.7220307847788003,0
28,services,married,high.school,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.6047317376826953,0.6047317376826953,0
32,admin.,married,university.degree,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6423964405284122,0.6423964405284122,0
26,admin.,single,high.school,no,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,1,0.9181940062083462,0.9181940062083462,1
33,blue-collar,single,high.school,yes,no,cellular,mar,wed,10,999,0,nonexistent,-1.8,92.843,-50.0,1.602,5099.1,1,0.9191974074575155,0.9191974074575155,0
36,services,divorced,high.school,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,1,0.7496511715846186,0.7496511715846186,0
55,blue-collar,married,basic.4y,no,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6581726320101906,0.6581726320101906,0
47,admin.,married,basic.9y,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6293774085655576,0.6293774085655576,0
30,self-employed,single,university.degree,yes,no,cellular,nov,thu,1,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,1,0.6158457576706383,0.6158457576706383,0
29,technician,married,university.degree,yes,no,cellular,apr,mon,1,999,1,failure,-1.8,93.749,-34.6,0.645,5008.7,1,0.9291012996111548,0.9291012996111548,1
32,admin.,married,university.degree,yes,no,cellular,aug,wed,2,999,0,nonexistent,-2.9,92.201,-31.4,0.854,5076.2,1,0.9213263463911986,0.9213263463911986,0
47,entrepreneur,married,university.degree,no,no,cellular,apr,thu,3,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,1,0.8158514028804621,0.8158514028804621,0
32,blue-collar,single,basic.9y,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.7232580940822283,0.7232580940822283,0
29,student,single,professional.course,no,no,cellular,jun,fri,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,0.9244039124113693,0.9244039124113693,0
54,technician,married,university.degree,yes,no,cellular,aug,fri,1,4,1,success,-2.9,92.201,-31.4,0.881,5076.2,1,0.964436915836843,0.964436915836843,0
29,admin.,single,high.school,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6966130063961277,0.6966130063961277,0
31,housemaid,divorced,basic.6y,no,yes,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1,0.733500644815345,0.733500644815345,0
34,technician,married,university.degree,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6790347884396915,0.6790347884396915,0
40,admin.,single,university.degree,yes,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6180935834327315,0.6180935834327315,0
29,admin.,single,high.school,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.931550090372037,0.931550090372037,1
44,admin.,divorced,high.school,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0.6998986810687156,0.6998986810687156,0
34,self-employed,single,university.degree,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0.7317596555774847,0.7317596555774847,0
52,blue-collar,married,basic.4y,yes,no,cellular,apr,wed,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.8454508139265176,0.8454508139265176,1
44,management,married,university.degree,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,1,0.7879657111905761,0.7879657111905761,0
46,self-employed,married,university.degree,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5940168217209416,0.5940168217209416,0
47,admin.,married,university.degree,yes,yes,cellular,dec,mon,5,999,0,nonexistent,-3.0,92.713,-33.0,0.717,5023.5,1,0.9274985572928515,0.9274985572928515,0
68,retired,divorced,professional.course,yes,no,cellular,oct,tue,2,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,1,0.9326765802159368,0.9326765802159368,1
71,retired,married,basic.4y,yes,no,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.859,5076.2,1,0.9223235023389005,0.9223235023389005,1
46,technician,married,professional.course,yes,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,1,0.7116663884672977,0.7116663884672977,0
45,admin.,married,university.degree,no,no,cellular,jul,thu,1,999,0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,1,0.9217391674570585,0.9217391674570585,0
27,services,single,high.school,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,1,0.6986305387988975,0.6986305387988975,0
32,technician,single,university.degree,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6863829643452624,0.6863829643452624,0
30,admin.,single,university.degree,no,no,cellular,sep,mon,6,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,1,0.9204245762817522,0.9204245762817522,1
33,blue-collar,single,basic.9y,no,yes,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6195542735395563,0.6195542735395563,0
36,services,single,high.school,yes,no,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.6428408770090815,0.6428408770090815,0
31,services,married,high.school,no,no,cellular,jun,wed,4,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,0.9244039124113693,0.9244039124113693,1
23,student,single,basic.9y,yes,no,cellular,dec,tue,2,999,0,nonexistent,-3.0,92.713,-33.0,0.708,5023.5,1,0.935697509930597,0.935697509930597,1
58,blue-collar,divorced,basic.4y,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1,0.6350911533433542,0.6350911533433542,0
29,admin.,single,university.degree,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.7216817985910193,0.7216817985910193,0
28,services,single,high.school,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,1,0.7076368017656814,0.7076368017656814,0
60,blue-collar,married,basic.9y,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.608376917557564,0.608376917557564,0
38,technician,married,basic.6y,no,yes,telephone,jun,mon,6,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,1,0.5977288594797636,0.5977288594797636,0
57,retired,married,professional.course,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,1,0.6481075720740093,0.6481075720740093,0
31,blue-collar,single,basic.9y,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.7930993829240591,0.7930993829240591,0
26,services,single,university.degree,yes,no,cellular,jul,wed,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6887045710106268,0.6887045710106268,0
47,management,married,university.degree,yes,yes,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6657959788563133,0.6657959788563133,0
27,admin.,single,university.degree,yes,yes,cellular,apr,wed,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,1,0.8695821983017008,0.8695821983017008,0
35,admin.,married,university.degree,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6896725656480729,0.6896725656480729,1
30,admin.,single,high.school,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6966130063961277,0.6966130063961277,0
29,services,divorced,high.school,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6966130063961277,0.6966130063961277,0
56,services,married,high.school,no,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.5962205352948726,0.5962205352948726,0
29,technician,single,university.degree,yes,yes,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1,0.7896936750937738,0.7896936750937738,0
55,technician,married,basic.9y,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,1,0.8348079009286105,0.8348079009286105,0
42,admin.,married,university.degree,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6522258829766892,0.6522258829766892,0
31,technician,divorced,high.school,no,no,cellular,aug,mon,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6791024698648391,0.6791024698648391,0
35,technician,married,professional.course,yes,yes,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5913021288349805,0.5913021288349805,1
38,admin.,divorced,university.degree,yes,no,telephone,oct,mon,3,999,0,nonexistent,-1.1,94.601,-49.5,1.032,4963.6,1,0.7775317031764618,0.7775317031764618,0
49,housemaid,single,university.degree,yes,no,cellular,dec,mon,2,6,1,success,-3.0,92.713,-33.0,0.717,5023.5,1,0.9653267785724896,0.9653267785724896,1
34,admin.,single,university.degree,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,1,0.8890930938961272,0.8890930938961272,1
31,blue-collar,single,high.school,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6842387762621365,0.6842387762621365,0
31,self-employed,married,professional.course,yes,no,cellular,mar,thu,4,999,3,failure,-1.8,93.369,-34.8,0.65,5008.7,1,0.9312034536805508,0.9312034536805508,1
42,admin.,married,university.degree,yes,yes,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6303324257954944,0.6303324257954944,0
31,services,single,basic.6y,no,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,1,0.6335830336454159,0.6335830336454159,0
